vout2	Id(M3)	Id(M4)
1.230000000000001e-01	5.439211e-05	1.088547e-04
1.240000000000001e-01	5.439211e-05	1.088546e-04
1.250000000000001e-01	5.439211e-05	1.088546e-04
1.260000000000001e-01	5.439211e-05	1.088545e-04
1.270000000000001e-01	5.439211e-05	1.088545e-04
1.280000000000001e-01	5.439211e-05	1.088544e-04
1.290000000000001e-01	5.439211e-05	1.088543e-04
1.300000000000001e-01	5.439211e-05	1.088543e-04
1.310000000000001e-01	5.439211e-05	1.088542e-04
1.320000000000001e-01	5.439211e-05	1.088542e-04
1.330000000000001e-01	5.439211e-05	1.088541e-04
1.340000000000001e-01	5.439211e-05	1.088541e-04
1.350000000000001e-01	5.439211e-05	1.088540e-04
1.360000000000001e-01	5.439211e-05	1.088539e-04
1.370000000000001e-01	5.439211e-05	1.088539e-04
1.380000000000001e-01	5.439211e-05	1.088538e-04
1.390000000000001e-01	5.439211e-05	1.088538e-04
1.400000000000001e-01	5.439211e-05	1.088537e-04
1.410000000000001e-01	5.439211e-05	1.088537e-04
1.420000000000001e-01	5.439211e-05	1.088536e-04
1.430000000000001e-01	5.439211e-05	1.088535e-04
1.440000000000001e-01	5.439211e-05	1.088535e-04
1.450000000000001e-01	5.439211e-05	1.088534e-04
1.460000000000001e-01	5.439211e-05	1.088534e-04
1.470000000000001e-01	5.439211e-05	1.088533e-04
1.480000000000001e-01	5.439211e-05	1.088532e-04
1.490000000000001e-01	5.439211e-05	1.088532e-04
1.500000000000001e-01	5.439211e-05	1.088531e-04
1.510000000000001e-01	5.439211e-05	1.088531e-04
1.520000000000001e-01	5.439211e-05	1.088530e-04
1.530000000000001e-01	5.439211e-05	1.088530e-04
1.540000000000001e-01	5.439211e-05	1.088529e-04
1.550000000000001e-01	5.439211e-05	1.088528e-04
1.560000000000001e-01	5.439211e-05	1.088528e-04
1.570000000000001e-01	5.439211e-05	1.088527e-04
1.580000000000001e-01	5.439211e-05	1.088527e-04
1.590000000000001e-01	5.439211e-05	1.088526e-04
1.600000000000001e-01	5.439211e-05	1.088525e-04
1.610000000000001e-01	5.439211e-05	1.088525e-04
1.620000000000001e-01	5.439211e-05	1.088524e-04
1.630000000000001e-01	5.439211e-05	1.088524e-04
1.640000000000001e-01	5.439211e-05	1.088523e-04
1.650000000000001e-01	5.439211e-05	1.088523e-04
1.660000000000001e-01	5.439211e-05	1.088522e-04
1.670000000000001e-01	5.439211e-05	1.088521e-04
1.680000000000001e-01	5.439211e-05	1.088521e-04
1.690000000000001e-01	5.439211e-05	1.088520e-04
1.700000000000001e-01	5.439211e-05	1.088520e-04
1.710000000000001e-01	5.439211e-05	1.088519e-04
1.720000000000001e-01	5.439211e-05	1.088518e-04
1.730000000000001e-01	5.439211e-05	1.088518e-04
1.740000000000001e-01	5.439211e-05	1.088517e-04
1.750000000000001e-01	5.439211e-05	1.088517e-04
1.760000000000001e-01	5.439211e-05	1.088516e-04
1.770000000000001e-01	5.439211e-05	1.088515e-04
1.780000000000001e-01	5.439211e-05	1.088515e-04
1.790000000000001e-01	5.439211e-05	1.088514e-04
1.800000000000001e-01	5.439211e-05	1.088514e-04
1.810000000000001e-01	5.439211e-05	1.088513e-04
1.820000000000001e-01	5.439211e-05	1.088513e-04
1.830000000000001e-01	5.439211e-05	1.088512e-04
1.840000000000001e-01	5.439211e-05	1.088511e-04
1.850000000000001e-01	5.439211e-05	1.088511e-04
1.860000000000001e-01	5.439211e-05	1.088510e-04
1.870000000000001e-01	5.439211e-05	1.088510e-04
1.880000000000001e-01	5.439211e-05	1.088509e-04
1.890000000000001e-01	5.439211e-05	1.088509e-04
1.900000000000001e-01	5.439211e-05	1.088508e-04
1.910000000000001e-01	5.439211e-05	1.088507e-04
1.920000000000001e-01	5.439211e-05	1.088507e-04
1.930000000000001e-01	5.439211e-05	1.088506e-04
1.940000000000001e-01	5.439211e-05	1.088506e-04
1.950000000000001e-01	5.439211e-05	1.088505e-04
1.960000000000001e-01	5.439211e-05	1.088504e-04
1.970000000000001e-01	5.439211e-05	1.088504e-04
1.980000000000001e-01	5.439211e-05	1.088503e-04
1.990000000000001e-01	5.439211e-05	1.088503e-04
2.000000000000001e-01	5.439211e-05	1.088502e-04
2.010000000000002e-01	5.439211e-05	1.088502e-04
2.020000000000002e-01	5.439211e-05	1.088501e-04
2.030000000000002e-01	5.439211e-05	1.088500e-04
2.040000000000002e-01	5.439211e-05	1.088500e-04
2.050000000000002e-01	5.439211e-05	1.088499e-04
2.060000000000002e-01	5.439211e-05	1.088499e-04
2.070000000000002e-01	5.439211e-05	1.088498e-04
2.080000000000002e-01	5.439211e-05	1.088497e-04
2.090000000000002e-01	5.439211e-05	1.088497e-04
2.100000000000002e-01	5.439211e-05	1.088496e-04
2.110000000000002e-01	5.439211e-05	1.088496e-04
2.120000000000002e-01	5.439211e-05	1.088495e-04
2.130000000000002e-01	5.439211e-05	1.088495e-04
2.140000000000002e-01	5.439211e-05	1.088494e-04
2.150000000000002e-01	5.439211e-05	1.088493e-04
2.160000000000002e-01	5.439211e-05	1.088493e-04
2.170000000000002e-01	5.439211e-05	1.088492e-04
2.180000000000002e-01	5.439211e-05	1.088492e-04
2.190000000000002e-01	5.439211e-05	1.088491e-04
2.200000000000002e-01	5.439211e-05	1.088490e-04
2.210000000000002e-01	5.439211e-05	1.088490e-04
2.220000000000002e-01	5.439211e-05	1.088489e-04
2.230000000000002e-01	5.439211e-05	1.088489e-04
2.240000000000002e-01	5.439211e-05	1.088488e-04
2.250000000000002e-01	5.439211e-05	1.088488e-04
2.260000000000002e-01	5.439211e-05	1.088487e-04
2.270000000000002e-01	5.439211e-05	1.088486e-04
2.280000000000002e-01	5.439211e-05	1.088486e-04
2.290000000000002e-01	5.439211e-05	1.088485e-04
2.300000000000002e-01	5.439211e-05	1.088485e-04
2.310000000000002e-01	5.439211e-05	1.088484e-04
2.320000000000002e-01	5.439211e-05	1.088483e-04
2.330000000000002e-01	5.439211e-05	1.088483e-04
2.340000000000002e-01	5.439211e-05	1.088482e-04
2.350000000000002e-01	5.439211e-05	1.088482e-04
2.360000000000002e-01	5.439211e-05	1.088481e-04
2.370000000000002e-01	5.439211e-05	1.088480e-04
2.380000000000002e-01	5.439211e-05	1.088480e-04
2.390000000000002e-01	5.439211e-05	1.088479e-04
2.400000000000002e-01	5.439211e-05	1.088479e-04
2.410000000000002e-01	5.439211e-05	1.088478e-04
2.420000000000002e-01	5.439211e-05	1.088478e-04
2.430000000000002e-01	5.439211e-05	1.088477e-04
2.440000000000002e-01	5.439211e-05	1.088476e-04
2.450000000000002e-01	5.439211e-05	1.088476e-04
2.460000000000002e-01	5.439211e-05	1.088475e-04
2.470000000000002e-01	5.439211e-05	1.088475e-04
2.480000000000002e-01	5.439211e-05	1.088474e-04
2.490000000000002e-01	5.439211e-05	1.088474e-04
2.500000000000002e-01	5.439211e-05	1.088473e-04
2.510000000000002e-01	5.439211e-05	1.088472e-04
2.520000000000002e-01	5.439211e-05	1.088472e-04
2.530000000000002e-01	5.439211e-05	1.088471e-04
2.540000000000002e-01	5.439211e-05	1.088471e-04
2.550000000000002e-01	5.439211e-05	1.088470e-04
2.560000000000002e-01	5.439211e-05	1.088469e-04
2.570000000000002e-01	5.439211e-05	1.088469e-04
2.580000000000002e-01	5.439211e-05	1.088468e-04
2.590000000000002e-01	5.439211e-05	1.088468e-04
2.600000000000002e-01	5.439211e-05	1.088467e-04
2.610000000000002e-01	5.439211e-05	1.088467e-04
2.620000000000002e-01	5.439211e-05	1.088466e-04
2.630000000000002e-01	5.439211e-05	1.088465e-04
2.640000000000002e-01	5.439211e-05	1.088465e-04
2.650000000000002e-01	5.439211e-05	1.088464e-04
2.660000000000002e-01	5.439211e-05	1.088464e-04
2.670000000000002e-01	5.439211e-05	1.088463e-04
2.680000000000002e-01	5.439211e-05	1.088462e-04
2.690000000000002e-01	5.439211e-05	1.088462e-04
2.700000000000002e-01	5.439211e-05	1.088461e-04
2.710000000000002e-01	5.439211e-05	1.088461e-04
2.720000000000002e-01	5.439211e-05	1.088460e-04
2.730000000000002e-01	5.439211e-05	1.088459e-04
2.740000000000002e-01	5.439211e-05	1.088459e-04
2.750000000000002e-01	5.439211e-05	1.088458e-04
2.760000000000002e-01	5.439211e-05	1.088458e-04
2.770000000000002e-01	5.439211e-05	1.088457e-04
2.780000000000002e-01	5.439211e-05	1.088457e-04
2.790000000000002e-01	5.439211e-05	1.088456e-04
2.800000000000002e-01	5.439211e-05	1.088455e-04
2.810000000000002e-01	5.439211e-05	1.088455e-04
2.820000000000002e-01	5.439211e-05	1.088454e-04
2.830000000000002e-01	5.439211e-05	1.088454e-04
2.840000000000002e-01	5.439211e-05	1.088453e-04
2.850000000000002e-01	5.439211e-05	1.088452e-04
2.860000000000002e-01	5.439211e-05	1.088452e-04
2.870000000000002e-01	5.439211e-05	1.088451e-04
2.880000000000002e-01	5.439211e-05	1.088451e-04
2.890000000000002e-01	5.439211e-05	1.088450e-04
2.900000000000002e-01	5.439211e-05	1.088449e-04
2.910000000000002e-01	5.439211e-05	1.088449e-04
2.920000000000002e-01	5.439211e-05	1.088448e-04
2.930000000000002e-01	5.439211e-05	1.088448e-04
2.940000000000002e-01	5.439211e-05	1.088447e-04
2.950000000000002e-01	5.439211e-05	1.088447e-04
2.960000000000002e-01	5.439211e-05	1.088446e-04
2.970000000000002e-01	5.439211e-05	1.088445e-04
2.980000000000002e-01	5.439211e-05	1.088445e-04
2.990000000000002e-01	5.439211e-05	1.088444e-04
3.000000000000002e-01	5.439211e-05	1.088444e-04
3.010000000000002e-01	5.439211e-05	1.088443e-04
3.020000000000002e-01	5.439211e-05	1.088443e-04
3.030000000000002e-01	5.439211e-05	1.088442e-04
3.040000000000002e-01	5.439211e-05	1.088441e-04
3.050000000000002e-01	5.439211e-05	1.088441e-04
3.060000000000002e-01	5.439211e-05	1.088440e-04
3.070000000000002e-01	5.439211e-05	1.088440e-04
3.080000000000002e-01	5.439211e-05	1.088439e-04
3.090000000000002e-01	5.439211e-05	1.088438e-04
3.100000000000002e-01	5.439211e-05	1.088438e-04
3.110000000000002e-01	5.439211e-05	1.088437e-04
3.120000000000002e-01	5.439211e-05	1.088437e-04
3.130000000000002e-01	5.439211e-05	1.088436e-04
3.140000000000002e-01	5.439211e-05	1.088435e-04
3.150000000000002e-01	5.439211e-05	1.088435e-04
3.160000000000002e-01	5.439211e-05	1.088434e-04
3.170000000000002e-01	5.439211e-05	1.088434e-04
3.180000000000002e-01	5.439211e-05	1.088433e-04
3.190000000000002e-01	5.439211e-05	1.088433e-04
3.200000000000002e-01	5.439211e-05	1.088432e-04
3.210000000000002e-01	5.439211e-05	1.088431e-04
3.220000000000002e-01	5.439211e-05	1.088431e-04
3.230000000000002e-01	5.439211e-05	1.088430e-04
3.240000000000002e-01	5.439211e-05	1.088430e-04
3.250000000000002e-01	5.439211e-05	1.088429e-04
3.260000000000002e-01	5.439211e-05	1.088428e-04
3.270000000000002e-01	5.439211e-05	1.088428e-04
3.280000000000002e-01	5.439211e-05	1.088427e-04
3.290000000000002e-01	5.439211e-05	1.088427e-04
3.300000000000002e-01	5.439211e-05	1.088426e-04
3.310000000000002e-01	5.439211e-05	1.088425e-04
3.320000000000002e-01	5.439211e-05	1.088425e-04
3.330000000000002e-01	5.439211e-05	1.088424e-04
3.340000000000002e-01	5.439211e-05	1.088424e-04
3.350000000000002e-01	5.439211e-05	1.088423e-04
3.360000000000002e-01	5.439211e-05	1.088423e-04
3.370000000000002e-01	5.439211e-05	1.088422e-04
3.380000000000002e-01	5.439211e-05	1.088421e-04
3.390000000000002e-01	5.439211e-05	1.088421e-04
3.400000000000002e-01	5.439211e-05	1.088420e-04
3.410000000000002e-01	5.439211e-05	1.088420e-04
3.420000000000002e-01	5.439211e-05	1.088419e-04
3.430000000000002e-01	5.439211e-05	1.088418e-04
3.440000000000003e-01	5.439211e-05	1.088418e-04
3.450000000000003e-01	5.439211e-05	1.088417e-04
3.460000000000003e-01	5.439211e-05	1.088417e-04
3.470000000000003e-01	5.439211e-05	1.088416e-04
3.480000000000003e-01	5.439211e-05	1.088416e-04
3.490000000000003e-01	5.439211e-05	1.088415e-04
3.500000000000003e-01	5.439211e-05	1.088414e-04
3.510000000000003e-01	5.439211e-05	1.088414e-04
3.520000000000003e-01	5.439211e-05	1.088413e-04
3.530000000000003e-01	5.439211e-05	1.088413e-04
3.540000000000003e-01	5.439211e-05	1.088412e-04
3.550000000000003e-01	5.439211e-05	1.088411e-04
3.560000000000003e-01	5.439211e-05	1.088411e-04
3.570000000000003e-01	5.439211e-05	1.088410e-04
3.580000000000003e-01	5.439211e-05	1.088410e-04
3.590000000000003e-01	5.439211e-05	1.088409e-04
3.600000000000003e-01	5.439211e-05	1.088408e-04
3.610000000000003e-01	5.439211e-05	1.088408e-04
3.620000000000003e-01	5.439211e-05	1.088407e-04
3.630000000000003e-01	5.439211e-05	1.088407e-04
3.640000000000003e-01	5.439211e-05	1.088406e-04
3.650000000000003e-01	5.439211e-05	1.088405e-04
3.660000000000003e-01	5.439211e-05	1.088405e-04
3.670000000000003e-01	5.439211e-05	1.088404e-04
3.680000000000003e-01	5.439211e-05	1.088404e-04
3.690000000000003e-01	5.439211e-05	1.088403e-04
3.700000000000003e-01	5.439211e-05	1.088403e-04
3.710000000000003e-01	5.439211e-05	1.088402e-04
3.720000000000003e-01	5.439211e-05	1.088401e-04
3.730000000000003e-01	5.439211e-05	1.088401e-04
3.740000000000003e-01	5.439211e-05	1.088400e-04
3.750000000000003e-01	5.439211e-05	1.088400e-04
3.760000000000003e-01	5.439211e-05	1.088399e-04
3.770000000000003e-01	5.439211e-05	1.088398e-04
3.780000000000003e-01	5.439211e-05	1.088398e-04
3.790000000000003e-01	5.439211e-05	1.088397e-04
3.800000000000003e-01	5.439211e-05	1.088397e-04
3.810000000000003e-01	5.439211e-05	1.088396e-04
3.820000000000003e-01	5.439211e-05	1.088396e-04
3.830000000000003e-01	5.439211e-05	1.088395e-04
3.840000000000003e-01	5.439211e-05	1.088394e-04
3.850000000000003e-01	5.439211e-05	1.088394e-04
3.860000000000003e-01	5.439211e-05	1.088393e-04
3.870000000000003e-01	5.439211e-05	1.088393e-04
3.880000000000003e-01	5.439211e-05	1.088392e-04
3.890000000000003e-01	5.439211e-05	1.088391e-04
3.900000000000003e-01	5.439211e-05	1.088391e-04
3.910000000000003e-01	5.439211e-05	1.088390e-04
3.920000000000003e-01	5.439211e-05	1.088390e-04
3.930000000000003e-01	5.439211e-05	1.088389e-04
3.940000000000003e-01	5.439211e-05	1.088388e-04
3.950000000000003e-01	5.439211e-05	1.088388e-04
3.960000000000003e-01	5.439211e-05	1.088387e-04
3.970000000000003e-01	5.439211e-05	1.088387e-04
3.980000000000003e-01	5.439211e-05	1.088386e-04
3.990000000000003e-01	5.439211e-05	1.088385e-04
4.000000000000003e-01	5.439211e-05	1.088385e-04
4.010000000000003e-01	5.439211e-05	1.088384e-04
4.020000000000003e-01	5.439211e-05	1.088384e-04
4.030000000000003e-01	5.439211e-05	1.088383e-04
4.040000000000003e-01	5.439211e-05	1.088382e-04
4.050000000000003e-01	5.439211e-05	1.088382e-04
4.060000000000003e-01	5.439211e-05	1.088381e-04
4.070000000000003e-01	5.439211e-05	1.088381e-04
4.080000000000003e-01	5.439211e-05	1.088380e-04
4.090000000000003e-01	5.439211e-05	1.088380e-04
4.100000000000003e-01	5.439211e-05	1.088379e-04
4.110000000000003e-01	5.439211e-05	1.088378e-04
4.120000000000003e-01	5.439211e-05	1.088378e-04
4.130000000000003e-01	5.439211e-05	1.088377e-04
4.140000000000003e-01	5.439211e-05	1.088377e-04
4.150000000000003e-01	5.439211e-05	1.088376e-04
4.160000000000003e-01	5.439211e-05	1.088375e-04
4.170000000000003e-01	5.439211e-05	1.088375e-04
4.180000000000003e-01	5.439211e-05	1.088374e-04
4.190000000000003e-01	5.439211e-05	1.088374e-04
4.200000000000003e-01	5.439211e-05	1.088373e-04
4.210000000000003e-01	5.439211e-05	1.088372e-04
4.220000000000003e-01	5.439211e-05	1.088372e-04
4.230000000000003e-01	5.439211e-05	1.088371e-04
4.240000000000003e-01	5.439211e-05	1.088371e-04
4.250000000000003e-01	5.439211e-05	1.088370e-04
4.260000000000003e-01	5.439211e-05	1.088370e-04
4.270000000000003e-01	5.439211e-05	1.088369e-04
4.280000000000003e-01	5.439211e-05	1.088368e-04
4.290000000000003e-01	5.439211e-05	1.088368e-04
4.300000000000003e-01	5.439211e-05	1.088367e-04
4.310000000000003e-01	5.439211e-05	1.088367e-04
4.320000000000003e-01	5.439211e-05	1.088366e-04
4.330000000000003e-01	5.439211e-05	1.088365e-04
4.340000000000003e-01	5.439211e-05	1.088365e-04
4.350000000000003e-01	5.439211e-05	1.088364e-04
4.360000000000003e-01	5.439211e-05	1.088364e-04
4.370000000000003e-01	5.439211e-05	1.088363e-04
4.380000000000003e-01	5.439211e-05	1.088362e-04
4.390000000000003e-01	5.439211e-05	1.088362e-04
4.400000000000003e-01	5.439211e-05	1.088361e-04
4.410000000000003e-01	5.439211e-05	1.088361e-04
4.420000000000003e-01	5.439211e-05	1.088360e-04
4.430000000000003e-01	5.439211e-05	1.088359e-04
4.440000000000003e-01	5.439211e-05	1.088359e-04
4.450000000000003e-01	5.439211e-05	1.088358e-04
4.460000000000003e-01	5.439211e-05	1.088358e-04
4.470000000000003e-01	5.439211e-05	1.088357e-04
4.480000000000003e-01	5.439211e-05	1.088357e-04
4.490000000000003e-01	5.439211e-05	1.088356e-04
4.500000000000003e-01	5.439211e-05	1.088355e-04
4.510000000000003e-01	5.439211e-05	1.088355e-04
4.520000000000003e-01	5.439211e-05	1.088354e-04
4.530000000000003e-01	5.439211e-05	1.088354e-04
4.540000000000003e-01	5.439211e-05	1.088353e-04
4.550000000000003e-01	5.439211e-05	1.088352e-04
4.560000000000003e-01	5.439211e-05	1.088352e-04
4.570000000000004e-01	5.439211e-05	1.088351e-04
4.580000000000004e-01	5.439211e-05	1.088351e-04
4.590000000000004e-01	5.439211e-05	1.088350e-04
4.600000000000004e-01	5.439211e-05	1.088349e-04
4.610000000000004e-01	5.439211e-05	1.088349e-04
4.620000000000004e-01	5.439211e-05	1.088348e-04
4.630000000000004e-01	5.439211e-05	1.088348e-04
4.640000000000004e-01	5.439211e-05	1.088347e-04
4.650000000000004e-01	5.439211e-05	1.088346e-04
4.660000000000004e-01	5.439211e-05	1.088346e-04
4.670000000000004e-01	5.439211e-05	1.088345e-04
4.680000000000004e-01	5.439211e-05	1.088345e-04
4.690000000000004e-01	5.439211e-05	1.088344e-04
4.700000000000004e-01	5.439211e-05	1.088343e-04
4.710000000000004e-01	5.439211e-05	1.088343e-04
4.720000000000004e-01	5.439211e-05	1.088342e-04
4.730000000000004e-01	5.439211e-05	1.088342e-04
4.740000000000004e-01	5.439211e-05	1.088341e-04
4.750000000000004e-01	5.439211e-05	1.088340e-04
4.760000000000004e-01	5.439211e-05	1.088340e-04
4.770000000000004e-01	5.439211e-05	1.088339e-04
4.780000000000004e-01	5.439211e-05	1.088339e-04
4.790000000000004e-01	5.439211e-05	1.088338e-04
4.800000000000004e-01	5.439211e-05	1.088338e-04
4.810000000000004e-01	5.439211e-05	1.088337e-04
4.820000000000004e-01	5.439211e-05	1.088336e-04
4.830000000000004e-01	5.439211e-05	1.088336e-04
4.840000000000004e-01	5.439211e-05	1.088335e-04
4.850000000000004e-01	5.439211e-05	1.088335e-04
4.860000000000004e-01	5.439211e-05	1.088334e-04
4.870000000000004e-01	5.439211e-05	1.088333e-04
4.880000000000004e-01	5.439211e-05	1.088333e-04
4.890000000000004e-01	5.439211e-05	1.088332e-04
4.900000000000004e-01	5.439211e-05	1.088332e-04
4.910000000000004e-01	5.439211e-05	1.088331e-04
4.920000000000004e-01	5.439211e-05	1.088330e-04
4.930000000000004e-01	5.439211e-05	1.088330e-04
4.940000000000004e-01	5.439211e-05	1.088329e-04
4.950000000000004e-01	5.439211e-05	1.088329e-04
4.960000000000004e-01	5.439211e-05	1.088328e-04
4.970000000000004e-01	5.439211e-05	1.088327e-04
4.980000000000004e-01	5.439211e-05	1.088327e-04
4.990000000000004e-01	5.439211e-05	1.088326e-04
5.000000000000003e-01	5.439211e-05	1.088326e-04
5.010000000000003e-01	5.439211e-05	1.088325e-04
5.020000000000003e-01	5.439211e-05	1.088324e-04
5.030000000000003e-01	5.439211e-05	1.088324e-04
5.040000000000003e-01	5.439211e-05	1.088323e-04
5.050000000000003e-01	5.439211e-05	1.088323e-04
5.060000000000003e-01	5.439211e-05	1.088322e-04
5.070000000000003e-01	5.439211e-05	1.088321e-04
5.080000000000003e-01	5.439211e-05	1.088321e-04
5.090000000000003e-01	5.439211e-05	1.088320e-04
5.100000000000003e-01	5.439211e-05	1.088320e-04
5.110000000000003e-01	5.439211e-05	1.088319e-04
5.120000000000003e-01	5.439211e-05	1.088318e-04
5.130000000000003e-01	5.439211e-05	1.088318e-04
5.140000000000003e-01	5.439211e-05	1.088317e-04
5.150000000000003e-01	5.439211e-05	1.088317e-04
