vout3	Id(M7)	Id(M8)
1.460000000000001e-01	2.757293e-09	4.741135e-09
1.470000000000001e-01	2.831845e-09	4.871207e-09
1.480000000000001e-01	2.908393e-09	5.004799e-09
1.490000000000001e-01	2.986991e-09	5.142005e-09
1.500000000000001e-01	3.067693e-09	5.282921e-09
1.510000000000001e-01	3.150554e-09	5.427646e-09
1.520000000000001e-01	3.235630e-09	5.576282e-09
1.530000000000001e-01	3.322981e-09	5.728932e-09
1.540000000000001e-01	3.412665e-09	5.885703e-09
1.550000000000001e-01	3.504745e-09	6.046704e-09
1.560000000000001e-01	3.599282e-09	6.212049e-09
1.570000000000001e-01	3.696342e-09	6.381851e-09
1.580000000000001e-01	3.795991e-09	6.556229e-09
1.590000000000001e-01	3.898295e-09	6.735305e-09
1.600000000000001e-01	4.003326e-09	6.919203e-09
1.610000000000001e-01	4.111154e-09	7.108050e-09
1.620000000000001e-01	4.221852e-09	7.301977e-09
1.630000000000001e-01	4.335496e-09	7.501118e-09
1.640000000000001e-01	4.452161e-09	7.705612e-09
1.650000000000001e-01	4.571928e-09	7.915599e-09
1.660000000000001e-01	4.694876e-09	8.131225e-09
1.670000000000001e-01	4.821090e-09	8.352636e-09
1.680000000000001e-01	4.950653e-09	8.579987e-09
1.690000000000001e-01	5.083653e-09	8.813434e-09
1.700000000000001e-01	5.220179e-09	9.053137e-09
1.710000000000001e-01	5.360324e-09	9.299260e-09
1.720000000000001e-01	5.504179e-09	9.551971e-09
1.730000000000001e-01	5.651843e-09	9.811444e-09
1.740000000000001e-01	5.803414e-09	1.007786e-08
1.750000000000001e-01	5.958993e-09	1.035139e-08
1.760000000000001e-01	6.118683e-09	1.063223e-08
1.770000000000001e-01	6.282592e-09	1.092057e-08
1.780000000000001e-01	6.450827e-09	1.121660e-08
1.790000000000001e-01	6.623502e-09	1.152053e-08
1.800000000000001e-01	6.800729e-09	1.183256e-08
1.810000000000001e-01	6.982627e-09	1.215290e-08
1.820000000000001e-01	7.169317e-09	1.248177e-08
1.830000000000001e-01	7.360920e-09	1.281940e-08
1.840000000000001e-01	7.557564e-09	1.316600e-08
1.850000000000001e-01	7.759380e-09	1.352182e-08
1.860000000000001e-01	7.966497e-09	1.388709e-08
1.870000000000001e-01	8.179054e-09	1.426205e-08
1.880000000000001e-01	8.397190e-09	1.464697e-08
1.890000000000001e-01	8.621047e-09	1.504209e-08
1.900000000000001e-01	8.850772e-09	1.544769e-08
1.910000000000001e-01	9.086515e-09	1.586402e-08
1.920000000000001e-01	9.328430e-09	1.629138e-08
1.930000000000001e-01	9.576675e-09	1.673004e-08
1.940000000000001e-01	9.831409e-09	1.718030e-08
1.950000000000001e-01	1.009280e-08	1.764246e-08
1.960000000000001e-01	1.036102e-08	1.811682e-08
1.970000000000001e-01	1.063624e-08	1.860369e-08
1.980000000000001e-01	1.091863e-08	1.910341e-08
1.990000000000001e-01	1.120838e-08	1.961629e-08
2.000000000000001e-01	1.150568e-08	2.014268e-08
2.010000000000002e-01	1.181072e-08	2.068293e-08
2.020000000000002e-01	1.212369e-08	2.123738e-08
2.030000000000002e-01	1.244480e-08	2.180641e-08
2.040000000000002e-01	1.277425e-08	2.239038e-08
2.050000000000002e-01	1.311225e-08	2.298969e-08
2.060000000000002e-01	1.345901e-08	2.360471e-08
2.070000000000002e-01	1.381477e-08	2.423585e-08
2.080000000000002e-01	1.417974e-08	2.488353e-08
2.090000000000002e-01	1.455415e-08	2.554816e-08
2.100000000000002e-01	1.493825e-08	2.623018e-08
2.110000000000002e-01	1.533228e-08	2.693002e-08
2.120000000000002e-01	1.573648e-08	2.764815e-08
2.130000000000002e-01	1.615112e-08	2.838502e-08
2.140000000000002e-01	1.657645e-08	2.914111e-08
2.150000000000002e-01	1.701273e-08	2.991691e-08
2.160000000000002e-01	1.746026e-08	3.071292e-08
2.170000000000002e-01	1.791930e-08	3.152965e-08
2.180000000000002e-01	1.839015e-08	3.236762e-08
2.190000000000002e-01	1.887309e-08	3.322736e-08
2.200000000000002e-01	1.936844e-08	3.410944e-08
2.210000000000002e-01	1.987649e-08	3.501441e-08
2.220000000000002e-01	2.039756e-08	3.594284e-08
2.230000000000002e-01	2.093199e-08	3.689533e-08
2.240000000000002e-01	2.148009e-08	3.787249e-08
2.250000000000002e-01	2.204222e-08	3.887493e-08
2.260000000000002e-01	2.261870e-08	3.990329e-08
2.270000000000002e-01	2.320992e-08	4.095821e-08
2.280000000000002e-01	2.381621e-08	4.204037e-08
2.290000000000002e-01	2.443797e-08	4.315044e-08
2.300000000000002e-01	2.507556e-08	4.428912e-08
2.310000000000002e-01	2.572939e-08	4.545712e-08
2.320000000000002e-01	2.639985e-08	4.665519e-08
2.330000000000002e-01	2.708735e-08	4.788406e-08
2.340000000000002e-01	2.779231e-08	4.914451e-08
2.350000000000002e-01	2.851516e-08	5.043733e-08
2.360000000000002e-01	2.925634e-08	5.176330e-08
2.370000000000002e-01	3.001630e-08	5.312327e-08
2.380000000000002e-01	3.079549e-08	5.451807e-08
2.390000000000002e-01	3.159439e-08	5.594857e-08
2.400000000000002e-01	3.241348e-08	5.741565e-08
2.410000000000002e-01	3.325326e-08	5.892022e-08
2.420000000000002e-01	3.411423e-08	6.046320e-08
2.430000000000002e-01	3.499690e-08	6.204554e-08
2.440000000000002e-01	3.590181e-08	6.366823e-08
2.450000000000002e-01	3.682949e-08	6.533224e-08
2.460000000000002e-01	3.778051e-08	6.703861e-08
2.470000000000002e-01	3.875542e-08	6.878836e-08
2.480000000000002e-01	3.975482e-08	7.058257e-08
2.490000000000002e-01	4.077928e-08	7.242234e-08
2.500000000000002e-01	4.182943e-08	7.430877e-08
2.510000000000002e-01	4.290587e-08	7.624303e-08
2.520000000000002e-01	4.400926e-08	7.822627e-08
2.530000000000002e-01	4.514024e-08	8.025970e-08
2.540000000000002e-01	4.629947e-08	8.234455e-08
2.550000000000002e-01	4.748764e-08	8.448207e-08
2.560000000000002e-01	4.870545e-08	8.667355e-08
2.570000000000002e-01	4.995360e-08	8.892032e-08
2.580000000000002e-01	5.123284e-08	9.122370e-08
2.590000000000002e-01	5.254391e-08	9.358510e-08
2.600000000000002e-01	5.388757e-08	9.600591e-08
2.610000000000002e-01	5.526461e-08	9.848760e-08
2.620000000000002e-01	5.667583e-08	1.010316e-07
2.630000000000002e-01	5.812204e-08	1.036395e-07
2.640000000000002e-01	5.960409e-08	1.063128e-07
2.650000000000002e-01	6.112283e-08	1.090531e-07
2.660000000000002e-01	6.267914e-08	1.118620e-07
2.670000000000002e-01	6.427392e-08	1.147412e-07
2.680000000000002e-01	6.590809e-08	1.176924e-07
2.690000000000002e-01	6.758258e-08	1.207173e-07
2.700000000000002e-01	6.929837e-08	1.238177e-07
2.710000000000002e-01	7.105643e-08	1.269955e-07
2.720000000000002e-01	7.285776e-08	1.302524e-07
2.730000000000002e-01	7.470340e-08	1.335905e-07
2.740000000000002e-01	7.659441e-08	1.370116e-07
2.750000000000002e-01	7.853185e-08	1.405178e-07
2.760000000000002e-01	8.051683e-08	1.441110e-07
2.770000000000002e-01	8.255049e-08	1.477935e-07
2.780000000000002e-01	8.463397e-08	1.515673e-07
2.790000000000002e-01	8.676844e-08	1.554347e-07
2.800000000000002e-01	8.895513e-08	1.593978e-07
2.810000000000002e-01	9.119526e-08	1.634590e-07
2.820000000000002e-01	9.349009e-08	1.676206e-07
2.830000000000002e-01	9.584092e-08	1.718851e-07
2.840000000000002e-01	9.824908e-08	1.762548e-07
2.850000000000002e-01	1.007159e-07	1.807323e-07
2.860000000000002e-01	1.032428e-07	1.853203e-07
2.870000000000002e-01	1.058311e-07	1.900212e-07
2.880000000000002e-01	1.084824e-07	1.948378e-07
2.890000000000002e-01	1.111980e-07	1.997730e-07
2.900000000000002e-01	1.139796e-07	2.048294e-07
2.910000000000002e-01	1.168286e-07	2.100100e-07
2.920000000000002e-01	1.197466e-07	2.153177e-07
2.930000000000002e-01	1.227353e-07	2.207556e-07
2.940000000000002e-01	1.257962e-07	2.263267e-07
2.950000000000002e-01	1.289312e-07	2.320342e-07
2.960000000000002e-01	1.321419e-07	2.378814e-07
2.970000000000002e-01	1.354301e-07	2.438715e-07
2.980000000000002e-01	1.387976e-07	2.500080e-07
2.990000000000002e-01	1.422463e-07	2.562942e-07
3.000000000000002e-01	1.457780e-07	2.627339e-07
3.010000000000002e-01	1.493947e-07	2.693305e-07
3.020000000000002e-01	1.530984e-07	2.760877e-07
3.030000000000002e-01	1.568910e-07	2.830095e-07
3.040000000000002e-01	1.607747e-07	2.900996e-07
3.050000000000002e-01	1.647515e-07	2.973620e-07
3.060000000000002e-01	1.688237e-07	3.048008e-07
3.070000000000002e-01	1.729933e-07	3.124201e-07
3.080000000000002e-01	1.772628e-07	3.202242e-07
3.090000000000002e-01	1.816344e-07	3.282173e-07
3.100000000000002e-01	1.861104e-07	3.364040e-07
3.110000000000002e-01	1.906932e-07	3.447888e-07
3.120000000000002e-01	1.953854e-07	3.533762e-07
3.130000000000002e-01	2.001894e-07	3.621711e-07
3.140000000000002e-01	2.051079e-07	3.711783e-07
3.150000000000002e-01	2.101433e-07	3.804028e-07
3.160000000000002e-01	2.152985e-07	3.898496e-07
3.170000000000002e-01	2.205762e-07	3.995239e-07
3.180000000000002e-01	2.259791e-07	4.094309e-07
3.190000000000002e-01	2.315102e-07	4.195761e-07
3.200000000000002e-01	2.371723e-07	4.299651e-07
3.210000000000002e-01	2.429685e-07	4.406034e-07
3.220000000000002e-01	2.489017e-07	4.514969e-07
3.230000000000002e-01	2.549752e-07	4.626514e-07
3.240000000000002e-01	2.611921e-07	4.740730e-07
3.250000000000002e-01	2.675556e-07	4.857679e-07
3.260000000000002e-01	2.740690e-07	4.977422e-07
3.270000000000002e-01	2.807359e-07	5.100025e-07
3.280000000000002e-01	2.875595e-07	5.225553e-07
3.290000000000002e-01	2.945435e-07	5.354073e-07
3.300000000000002e-01	3.016914e-07	5.485654e-07
3.310000000000002e-01	3.090069e-07	5.620365e-07
3.320000000000002e-01	3.164938e-07	5.758278e-07
3.330000000000002e-01	3.241558e-07	5.899465e-07
3.340000000000002e-01	3.319970e-07	6.044002e-07
3.350000000000002e-01	3.400213e-07	6.191964e-07
3.360000000000002e-01	3.482327e-07	6.343428e-07
3.370000000000002e-01	3.566354e-07	6.498474e-07
3.380000000000002e-01	3.652336e-07	6.657182e-07
3.390000000000002e-01	3.740317e-07	6.819635e-07
3.400000000000002e-01	3.830339e-07	6.985915e-07
3.410000000000002e-01	3.922449e-07	7.156111e-07
3.420000000000002e-01	4.016691e-07	7.330307e-07
3.430000000000002e-01	4.113112e-07	7.508595e-07
3.440000000000003e-01	4.211760e-07	7.691064e-07
3.450000000000003e-01	4.312683e-07	7.877807e-07
3.460000000000003e-01	4.415929e-07	8.068918e-07
3.470000000000003e-01	4.521550e-07	8.264494e-07
3.480000000000003e-01	4.629595e-07	8.464633e-07
3.490000000000003e-01	4.740118e-07	8.669434e-07
3.500000000000003e-01	4.853171e-07	8.878999e-07
3.510000000000003e-01	4.968807e-07	9.093432e-07
3.520000000000003e-01	5.087081e-07	9.312839e-07
3.530000000000003e-01	5.208050e-07	9.537326e-07
3.540000000000003e-01	5.331769e-07	9.767003e-07
3.550000000000003e-01	5.458297e-07	1.000198e-06
3.560000000000003e-01	5.587692e-07	1.024238e-06
3.570000000000003e-01	5.720013e-07	1.048830e-06
3.580000000000003e-01	5.855322e-07	1.073987e-06
3.590000000000003e-01	5.993679e-07	1.099721e-06
3.600000000000003e-01	6.135148e-07	1.126043e-06
3.610000000000003e-01	6.279791e-07	1.152967e-06
3.620000000000003e-01	6.427674e-07	1.180504e-06
3.630000000000003e-01	6.578862e-07	1.208668e-06
3.640000000000003e-01	6.733421e-07	1.237471e-06
3.650000000000003e-01	6.891420e-07	1.266927e-06
3.660000000000003e-01	7.052925e-07	1.297048e-06
3.670000000000003e-01	7.218008e-07	1.327849e-06
3.680000000000003e-01	7.386739e-07	1.359342e-06
3.690000000000003e-01	7.559188e-07	1.391543e-06
3.700000000000003e-01	7.735429e-07	1.424465e-06
3.710000000000003e-01	7.915535e-07	1.458123e-06
3.720000000000003e-01	8.099581e-07	1.492531e-06
3.730000000000003e-01	8.287641e-07	1.527704e-06
3.740000000000003e-01	8.479793e-07	1.563657e-06
3.750000000000003e-01	8.676114e-07	1.600405e-06
3.760000000000003e-01	8.876681e-07	1.637964e-06
3.770000000000003e-01	9.081575e-07	1.676349e-06
3.780000000000003e-01	9.290875e-07	1.715576e-06
3.790000000000003e-01	9.504663e-07	1.755660e-06
3.800000000000003e-01	9.723020e-07	1.796619e-06
3.810000000000003e-01	9.946029e-07	1.838468e-06
3.820000000000003e-01	1.017377e-06	1.881224e-06
3.830000000000003e-01	1.040634e-06	1.924903e-06
3.840000000000003e-01	1.064381e-06	1.969524e-06
3.850000000000003e-01	1.088628e-06	2.015102e-06
3.860000000000003e-01	1.113382e-06	2.061654e-06
3.870000000000003e-01	1.138653e-06	2.109200e-06
3.880000000000003e-01	1.164450e-06	2.157755e-06
3.890000000000003e-01	1.190781e-06	2.207338e-06
3.900000000000003e-01	1.217655e-06	2.257966e-06
3.910000000000003e-01	1.245083e-06	2.309658e-06
3.920000000000003e-01	1.273072e-06	2.362433e-06
3.930000000000003e-01	1.301632e-06	2.416307e-06
3.940000000000003e-01	1.330772e-06	2.471301e-06
3.950000000000003e-01	1.360501e-06	2.527432e-06
3.960000000000003e-01	1.390830e-06	2.584719e-06
3.970000000000003e-01	1.421767e-06	2.643181e-06
3.980000000000003e-01	1.453321e-06	2.702838e-06
3.990000000000003e-01	1.485503e-06	2.763708e-06
4.000000000000003e-01	1.518322e-06	2.825811e-06
4.010000000000003e-01	1.551788e-06	2.889166e-06
4.020000000000003e-01	1.585909e-06	2.953792e-06
4.030000000000003e-01	1.620697e-06	3.019709e-06
4.040000000000003e-01	1.656159e-06	3.086937e-06
4.050000000000003e-01	1.692307e-06	3.155494e-06
4.060000000000003e-01	1.729151e-06	3.225402e-06
4.070000000000003e-01	1.766698e-06	3.296680e-06
4.080000000000003e-01	1.804961e-06	3.369347e-06
4.090000000000003e-01	1.843947e-06	3.443423e-06
4.100000000000003e-01	1.883668e-06	3.518929e-06
4.110000000000003e-01	1.924132e-06	3.595884e-06
4.120000000000003e-01	1.965351e-06	3.674308e-06
4.130000000000003e-01	2.007332e-06	3.754222e-06
4.140000000000003e-01	2.050087e-06	3.835644e-06
4.150000000000003e-01	2.093624e-06	3.918596e-06
4.160000000000003e-01	2.137954e-06	4.003096e-06
4.170000000000003e-01	2.183087e-06	4.089165e-06
4.180000000000003e-01	2.229031e-06	4.176823e-06
4.190000000000003e-01	2.275796e-06	4.266089e-06
4.200000000000003e-01	2.323393e-06	4.356983e-06
4.210000000000003e-01	2.371830e-06	4.449525e-06
4.220000000000003e-01	2.421118e-06	4.543734e-06
4.230000000000003e-01	2.471264e-06	4.639630e-06
4.240000000000003e-01	2.522280e-06	4.737232e-06
4.250000000000003e-01	2.574174e-06	4.836560e-06
4.260000000000003e-01	2.626954e-06	4.937632e-06
4.270000000000003e-01	2.680631e-06	5.040467e-06
4.280000000000003e-01	2.735214e-06	5.145085e-06
4.290000000000003e-01	2.790711e-06	5.251504e-06
4.300000000000003e-01	2.847131e-06	5.359743e-06
4.310000000000003e-01	2.904483e-06	5.469819e-06
4.320000000000003e-01	2.962776e-06	5.581753e-06
4.330000000000003e-01	3.022018e-06	5.695560e-06
4.340000000000003e-01	3.082218e-06	5.811259e-06
4.350000000000003e-01	3.143384e-06	5.928869e-06
4.360000000000003e-01	3.205523e-06	6.048404e-06
4.370000000000003e-01	3.268646e-06	6.169885e-06
4.380000000000003e-01	3.332758e-06	6.293326e-06
4.390000000000003e-01	3.397868e-06	6.418745e-06
4.400000000000003e-01	3.463984e-06	6.546159e-06
4.410000000000003e-01	3.531114e-06	6.675582e-06
4.420000000000003e-01	3.599264e-06	6.807032e-06
4.430000000000003e-01	3.668441e-06	6.940523e-06
4.440000000000003e-01	3.738654e-06	7.076072e-06
4.450000000000003e-01	3.809909e-06	7.213692e-06
4.460000000000003e-01	3.882212e-06	7.353398e-06
4.470000000000003e-01	3.955570e-06	7.495206e-06
4.480000000000003e-01	4.029990e-06	7.639128e-06
4.490000000000003e-01	4.105478e-06	7.785178e-06
4.500000000000003e-01	4.182039e-06	7.933370e-06
4.510000000000003e-01	4.259681e-06	8.083718e-06
4.520000000000003e-01	4.338407e-06	8.236232e-06
4.530000000000003e-01	4.418224e-06	8.390925e-06
4.540000000000003e-01	4.499138e-06	8.547810e-06
4.550000000000003e-01	4.581153e-06	8.706897e-06
4.560000000000003e-01	4.664274e-06	8.868199e-06
4.570000000000004e-01	4.748505e-06	9.031724e-06
4.580000000000004e-01	4.833852e-06	9.197484e-06
4.590000000000004e-01	4.920319e-06	9.365488e-06
4.600000000000004e-01	5.007908e-06	9.535746e-06
4.610000000000004e-01	5.096626e-06	9.708267e-06
4.620000000000004e-01	5.186474e-06	9.883059e-06
4.630000000000004e-01	5.277457e-06	1.006013e-05
4.640000000000004e-01	5.369578e-06	1.023949e-05
4.650000000000004e-01	5.462839e-06	1.042114e-05
4.660000000000004e-01	5.557243e-06	1.060509e-05
4.670000000000004e-01	5.652793e-06	1.079136e-05
4.680000000000004e-01	5.749492e-06	1.097993e-05
4.690000000000004e-01	5.847340e-06	1.117082e-05
4.700000000000004e-01	5.946340e-06	1.136404e-05
4.710000000000004e-01	6.046494e-06	1.155958e-05
4.720000000000004e-01	6.147802e-06	1.175746e-05
4.730000000000004e-01	6.250267e-06	1.195767e-05
4.740000000000004e-01	6.353888e-06	1.216022e-05
4.750000000000004e-01	6.458667e-06	1.236511e-05
4.760000000000004e-01	6.564604e-06	1.257234e-05
4.770000000000004e-01	6.671698e-06	1.278192e-05
4.780000000000004e-01	6.779950e-06	1.299384e-05
4.790000000000004e-01	6.889360e-06	1.320811e-05
4.800000000000004e-01	6.999927e-06	1.342473e-05
4.810000000000004e-01	7.111650e-06	1.364369e-05
4.820000000000004e-01	7.224528e-06	1.386499e-05
4.830000000000004e-01	7.338560e-06	1.408865e-05
4.840000000000004e-01	7.453745e-06	1.431464e-05
4.850000000000004e-01	7.570080e-06	1.454297e-05
4.860000000000004e-01	7.687563e-06	1.477364e-05
4.870000000000004e-01	7.806192e-06	1.500664e-05
4.880000000000004e-01	7.925966e-06	1.524197e-05
4.890000000000004e-01	8.046880e-06	1.547963e-05
4.900000000000004e-01	8.168932e-06	1.571960e-05
4.910000000000004e-01	8.292120e-06	1.596189e-05
4.920000000000004e-01	8.416439e-06	1.620650e-05
4.930000000000004e-01	8.541885e-06	1.645340e-05
4.940000000000004e-01	8.668455e-06	1.670260e-05
4.950000000000004e-01	8.796144e-06	1.695409e-05
4.960000000000004e-01	8.924950e-06	1.720786e-05
4.970000000000004e-01	9.054866e-06	1.746390e-05
4.980000000000004e-01	9.185887e-06	1.772221e-05
4.990000000000004e-01	9.318010e-06	1.798277e-05
5.000000000000003e-01	9.451227e-06	1.824558e-05
5.010000000000003e-01	9.585535e-06	1.851062e-05
5.020000000000003e-01	9.720927e-06	1.877789e-05
5.030000000000003e-01	9.857396e-06	1.904737e-05
5.040000000000003e-01	9.994938e-06	1.931905e-05
5.050000000000003e-01	1.013355e-05	1.959292e-05
5.060000000000003e-01	1.027321e-05	1.986897e-05
5.070000000000003e-01	1.041393e-05	2.014719e-05
5.080000000000003e-01	1.055570e-05	2.042756e-05
5.090000000000003e-01	1.069850e-05	2.071006e-05
5.100000000000003e-01	1.084233e-05	2.099469e-05
5.110000000000003e-01	1.098718e-05	2.128143e-05
5.120000000000003e-01	1.113305e-05	2.157026e-05
5.130000000000003e-01	1.127993e-05	2.186117e-05
5.140000000000003e-01	1.142780e-05	2.215414e-05
5.150000000000003e-01	1.157666e-05	2.244916e-05
5.160000000000003e-01	1.172651e-05	2.274621e-05
