vout	Id(M1)	Id(M2)
9.000000000000007e-02	2.459116e-05	3.601384e-05
9.100000000000007e-02	2.459116e-05	3.625159e-05
9.200000000000007e-02	2.459116e-05	3.648601e-05
9.300000000000007e-02	2.459116e-05	3.671710e-05
9.400000000000007e-02	2.459116e-05	3.694488e-05
9.500000000000007e-02	2.459116e-05	3.716936e-05
9.600000000000007e-02	2.459116e-05	3.739056e-05
9.700000000000007e-02	2.459116e-05	3.760849e-05
9.800000000000007e-02	2.459116e-05	3.782317e-05
9.900000000000007e-02	2.459116e-05	3.803461e-05
1.000000000000001e-01	2.459116e-05	3.824283e-05
1.010000000000001e-01	2.459116e-05	3.844784e-05
1.020000000000001e-01	2.459116e-05	3.864966e-05
1.030000000000001e-01	2.459116e-05	3.884831e-05
1.040000000000001e-01	2.459116e-05	3.904380e-05
1.050000000000001e-01	2.459116e-05	3.923615e-05
1.060000000000001e-01	2.459116e-05	3.942539e-05
1.070000000000001e-01	2.459116e-05	3.961153e-05
1.080000000000001e-01	2.459116e-05	3.979459e-05
1.090000000000001e-01	2.459116e-05	3.997458e-05
1.100000000000001e-01	2.459116e-05	4.015154e-05
1.110000000000001e-01	2.459116e-05	4.032548e-05
1.120000000000001e-01	2.459116e-05	4.049642e-05
1.130000000000001e-01	2.459116e-05	4.066438e-05
1.140000000000001e-01	2.459116e-05	4.082940e-05
1.150000000000001e-01	2.459116e-05	4.099148e-05
1.160000000000001e-01	2.459116e-05	4.115065e-05
1.170000000000001e-01	2.459116e-05	4.130694e-05
1.180000000000001e-01	2.459116e-05	4.146037e-05
1.190000000000001e-01	2.459116e-05	4.161097e-05
1.200000000000001e-01	2.459116e-05	4.175875e-05
1.210000000000001e-01	2.459116e-05	4.190376e-05
1.220000000000001e-01	2.459116e-05	4.204601e-05
1.230000000000001e-01	2.459116e-05	4.218553e-05
1.240000000000001e-01	2.459116e-05	4.232234e-05
1.250000000000001e-01	2.459116e-05	4.245649e-05
1.260000000000001e-01	2.459116e-05	4.258798e-05
1.270000000000001e-01	2.459116e-05	4.271687e-05
1.280000000000001e-01	2.459116e-05	4.284316e-05
1.290000000000001e-01	2.459116e-05	4.296690e-05
1.300000000000001e-01	2.459116e-05	4.308811e-05
1.310000000000001e-01	2.459116e-05	4.320682e-05
1.320000000000001e-01	2.459116e-05	4.332307e-05
1.330000000000001e-01	2.459116e-05	4.343688e-05
1.340000000000001e-01	2.459116e-05	4.354829e-05
1.350000000000001e-01	2.459116e-05	4.365733e-05
1.360000000000001e-01	2.459116e-05	4.376403e-05
1.370000000000001e-01	2.459116e-05	4.386843e-05
1.380000000000001e-01	2.459116e-05	4.397056e-05
1.390000000000001e-01	2.459116e-05	4.407045e-05
1.400000000000001e-01	2.459116e-05	4.416813e-05
1.410000000000001e-01	2.459116e-05	4.426364e-05
1.420000000000001e-01	2.459116e-05	4.435702e-05
1.430000000000001e-01	2.459116e-05	4.444829e-05
1.440000000000001e-01	2.459116e-05	4.453750e-05
1.450000000000001e-01	2.459116e-05	4.462467e-05
1.460000000000001e-01	2.459116e-05	4.470985e-05
1.470000000000001e-01	2.459116e-05	4.479306e-05
1.480000000000001e-01	2.459116e-05	4.487434e-05
1.490000000000001e-01	2.459116e-05	4.495374e-05
1.500000000000001e-01	2.459116e-05	4.503127e-05
1.510000000000001e-01	2.459116e-05	4.510698e-05
1.520000000000001e-01	2.459116e-05	4.518090e-05
1.530000000000001e-01	2.459116e-05	4.525306e-05
1.540000000000001e-01	2.459116e-05	4.532350e-05
1.550000000000001e-01	2.459116e-05	4.539227e-05
1.560000000000001e-01	2.459116e-05	4.545938e-05
1.570000000000001e-01	2.459116e-05	4.552487e-05
1.580000000000001e-01	2.459116e-05	4.558878e-05
1.590000000000001e-01	2.459116e-05	4.565114e-05
1.600000000000001e-01	2.459116e-05	4.571199e-05
1.610000000000001e-01	2.459116e-05	4.577136e-05
1.620000000000001e-01	2.459116e-05	4.582928e-05
1.630000000000001e-01	2.459116e-05	4.588578e-05
1.640000000000001e-01	2.459116e-05	4.594090e-05
1.650000000000001e-01	2.459116e-05	4.599467e-05
1.660000000000001e-01	2.459116e-05	4.604712e-05
1.670000000000001e-01	2.459116e-05	4.609827e-05
