vcc	V(u_out)
1.734999999999919e+00	1.017682e+00
1.735999999999919e+00	1.018160e+00
1.736999999999919e+00	1.018817e+00
1.737999999999919e+00	1.018585e+00
1.738999999999919e+00	1.019462e+00
1.739999999999919e+00	1.019480e+00
1.740999999999918e+00	1.019391e+00
1.741999999999918e+00	1.019991e+00
1.742999999999918e+00	1.020005e+00
1.743999999999918e+00	1.020543e+00
1.744999999999918e+00	1.020831e+00
1.745999999999918e+00	1.021168e+00
1.746999999999918e+00	1.021504e+00
1.747999999999918e+00	1.021723e+00
1.748999999999918e+00	1.021400e+00
1.749999999999917e+00	1.022065e+00
1.750999999999917e+00	1.022105e+00
1.751999999999917e+00	1.022616e+00
1.752999999999917e+00	1.022712e+00
1.753999999999917e+00	1.023029e+00
1.754999999999917e+00	1.022910e+00
1.755999999999917e+00	1.023486e+00
1.756999999999917e+00	1.023444e+00
1.757999999999917e+00	1.023777e+00
1.758999999999916e+00	1.024050e+00
1.759999999999916e+00	1.024784e+00
1.760999999999916e+00	1.024566e+00
1.761999999999916e+00	1.024532e+00
1.762999999999916e+00	1.025121e+00
1.763999999999916e+00	1.025745e+00
1.764999999999916e+00	1.025894e+00
1.765999999999916e+00	1.026197e+00
1.766999999999916e+00	1.025883e+00
1.767999999999915e+00	1.026403e+00
1.768999999999915e+00	1.026541e+00
1.769999999999915e+00	1.027032e+00
1.770999999999915e+00	1.027551e+00
1.771999999999915e+00	1.027495e+00
1.772999999999915e+00	1.027902e+00
1.773999999999915e+00	1.027726e+00
1.774999999999915e+00	1.027845e+00
1.775999999999915e+00	1.028229e+00
1.776999999999914e+00	1.028357e+00
1.777999999999914e+00	1.029106e+00
1.778999999999914e+00	1.029270e+00
1.779999999999914e+00	1.029359e+00
1.780999999999914e+00	1.029633e+00
1.781999999999914e+00	1.030119e+00
1.782999999999914e+00	1.030353e+00
1.783999999999914e+00	1.030551e+00
1.784999999999914e+00	1.030368e+00
1.785999999999913e+00	1.030927e+00
1.786999999999913e+00	1.030926e+00
1.787999999999913e+00	1.031495e+00
1.788999999999913e+00	1.031925e+00
1.789999999999913e+00	1.032024e+00
1.790999999999913e+00	1.031745e+00
1.791999999999913e+00	1.032095e+00
1.792999999999913e+00	1.032958e+00
1.793999999999913e+00	1.033117e+00
1.794999999999912e+00	1.032928e+00
1.795999999999912e+00	1.033549e+00
1.796999999999912e+00	1.033833e+00
1.797999999999912e+00	1.033955e+00
1.798999999999912e+00	1.034109e+00
1.799999999999912e+00	1.033970e+00
1.800999999999912e+00	1.034833e+00
1.801999999999912e+00	1.034495e+00
1.802999999999912e+00	1.035254e+00
1.803999999999911e+00	1.035685e+00
1.804999999999911e+00	1.035369e+00
1.805999999999911e+00	1.035602e+00
1.806999999999911e+00	1.036010e+00
1.807999999999911e+00	1.035972e+00
1.808999999999911e+00	1.036714e+00
1.809999999999911e+00	1.037185e+00
1.810999999999911e+00	1.037078e+00
1.811999999999911e+00	1.037374e+00
1.812999999999910e+00	1.037590e+00
1.813999999999910e+00	1.038131e+00
1.814999999999910e+00	1.037928e+00
1.815999999999910e+00	1.038434e+00
1.816999999999910e+00	1.038211e+00
1.817999999999910e+00	1.038708e+00
1.818999999999910e+00	1.039276e+00
1.819999999999910e+00	1.039360e+00
1.820999999999910e+00	1.039497e+00
1.821999999999909e+00	1.039368e+00
1.822999999999909e+00	1.040310e+00
1.823999999999909e+00	1.040278e+00
1.824999999999909e+00	1.040651e+00
1.825999999999909e+00	1.041034e+00
1.826999999999909e+00	1.040568e+00
1.827999999999909e+00	1.041048e+00
1.828999999999909e+00	1.041289e+00
1.829999999999909e+00	1.041527e+00
1.830999999999908e+00	1.042284e+00
1.831999999999908e+00	1.042192e+00
1.832999999999908e+00	1.042710e+00
1.833999999999908e+00	1.042288e+00
1.834999999999908e+00	1.042673e+00
1.835999999999908e+00	1.043173e+00
1.836999999999908e+00	1.043192e+00
1.837999999999908e+00	1.043198e+00
1.838999999999908e+00	1.044205e+00
1.839999999999907e+00	1.044139e+00
1.840999999999907e+00	1.044229e+00
1.841999999999907e+00	1.044223e+00
1.842999999999907e+00	1.045020e+00
1.843999999999907e+00	1.044840e+00
1.844999999999907e+00	1.044891e+00
1.845999999999907e+00	1.045749e+00
1.846999999999907e+00	1.045706e+00
1.847999999999907e+00	1.046226e+00
1.848999999999906e+00	1.046479e+00
1.849999999999906e+00	1.046683e+00
1.850999999999906e+00	1.046472e+00
1.851999999999906e+00	1.046911e+00
1.852999999999906e+00	1.047168e+00
1.853999999999906e+00	1.047567e+00
1.854999999999906e+00	1.047420e+00
1.855999999999906e+00	1.047705e+00
1.856999999999906e+00	1.047938e+00
1.857999999999906e+00	1.048566e+00
1.858999999999905e+00	1.048677e+00
1.859999999999905e+00	1.048813e+00
1.860999999999905e+00	1.049397e+00
1.861999999999905e+00	1.049524e+00
1.862999999999905e+00	1.049825e+00
1.863999999999905e+00	1.049528e+00
1.864999999999905e+00	1.050161e+00
1.865999999999905e+00	1.050657e+00
1.866999999999905e+00	1.050889e+00
1.867999999999904e+00	1.051053e+00
1.868999999999904e+00	1.050713e+00
1.869999999999904e+00	1.051461e+00
1.870999999999904e+00	1.051760e+00
1.871999999999904e+00	1.051672e+00
1.872999999999904e+00	1.051657e+00
1.873999999999904e+00	1.052016e+00
1.874999999999904e+00	1.052271e+00
1.875999999999904e+00	1.052828e+00
1.876999999999903e+00	1.052575e+00
1.877999999999903e+00	1.052856e+00
1.878999999999903e+00	1.053282e+00
1.879999999999903e+00	1.053188e+00
1.880999999999903e+00	1.053654e+00
1.881999999999903e+00	1.054429e+00
1.882999999999903e+00	1.054369e+00
1.883999999999903e+00	1.053851e+00
1.884999999999903e+00	1.054221e+00
1.885999999999902e+00	1.054140e+00
1.886999999999902e+00	1.054785e+00
1.887999999999902e+00	1.054850e+00
1.888999999999902e+00	1.054754e+00
1.889999999999902e+00	1.055207e+00
1.890999999999902e+00	1.055260e+00
1.891999999999902e+00	1.055523e+00
1.892999999999902e+00	1.055985e+00
1.893999999999902e+00	1.056079e+00
1.894999999999901e+00	1.056502e+00
1.895999999999901e+00	1.056784e+00
1.896999999999901e+00	1.056541e+00
1.897999999999901e+00	1.056685e+00
1.898999999999901e+00	1.057271e+00
1.899999999999901e+00	1.057368e+00
1.900999999999901e+00	1.057536e+00
1.901999999999901e+00	1.058275e+00
1.902999999999901e+00	1.058192e+00
1.903999999999900e+00	1.058824e+00
1.904999999999900e+00	1.058816e+00
1.905999999999900e+00	1.059216e+00
1.906999999999900e+00	1.058844e+00
1.907999999999900e+00	1.059736e+00
1.908999999999900e+00	1.059898e+00
1.909999999999900e+00	1.059698e+00
1.910999999999900e+00	1.060279e+00
1.911999999999900e+00	1.060302e+00
1.912999999999899e+00	1.060174e+00
1.913999999999899e+00	1.060582e+00
1.914999999999899e+00	1.061262e+00
1.915999999999899e+00	1.061185e+00
1.916999999999899e+00	1.061199e+00
1.917999999999899e+00	1.061645e+00
1.918999999999899e+00	1.062184e+00
1.919999999999899e+00	1.062202e+00
1.920999999999899e+00	1.062139e+00
1.921999999999898e+00	1.062836e+00
1.922999999999898e+00	1.063049e+00
1.923999999999898e+00	1.063473e+00
1.924999999999898e+00	1.063495e+00
1.925999999999898e+00	1.063695e+00
1.926999999999898e+00	1.063948e+00
1.927999999999898e+00	1.064045e+00
1.928999999999898e+00	1.064151e+00
1.929999999999898e+00	1.064617e+00
1.930999999999897e+00	1.065035e+00
1.931999999999897e+00	1.065268e+00
1.932999999999897e+00	1.064832e+00
1.933999999999897e+00	1.065047e+00
1.934999999999897e+00	1.065547e+00
1.935999999999897e+00	1.065881e+00
1.936999999999897e+00	1.066457e+00
1.937999999999897e+00	1.066090e+00
1.938999999999897e+00	1.066650e+00
1.939999999999896e+00	1.066909e+00
1.940999999999896e+00	1.067044e+00
1.941999999999896e+00	1.067296e+00
1.942999999999896e+00	1.067522e+00
1.943999999999896e+00	1.067399e+00
1.944999999999896e+00	1.068173e+00
1.945999999999896e+00	1.068041e+00
1.946999999999896e+00	1.068408e+00
1.947999999999896e+00	1.068902e+00
1.948999999999895e+00	1.068881e+00
1.949999999999895e+00	1.068762e+00
1.950999999999895e+00	1.069300e+00
1.951999999999895e+00	1.069708e+00
1.952999999999895e+00	1.069743e+00
1.953999999999895e+00	1.070031e+00
1.954999999999895e+00	1.070611e+00
1.955999999999895e+00	1.070349e+00
1.956999999999895e+00	1.070577e+00
1.957999999999894e+00	1.070762e+00
1.958999999999894e+00	1.071278e+00
1.959999999999894e+00	1.071721e+00
1.960999999999894e+00	1.071945e+00
1.961999999999894e+00	1.072179e+00
1.962999999999894e+00	1.072140e+00
1.963999999999894e+00	1.072488e+00
1.964999999999894e+00	1.072697e+00
1.965999999999894e+00	1.073062e+00
1.966999999999894e+00	1.072833e+00
1.967999999999893e+00	1.072891e+00
1.968999999999893e+00	1.073058e+00
1.969999999999893e+00	1.073852e+00
1.970999999999893e+00	1.073940e+00
1.971999999999893e+00	1.074419e+00
1.972999999999893e+00	1.074142e+00
1.973999999999893e+00	1.074531e+00
1.974999999999893e+00	1.074633e+00
1.975999999999893e+00	1.075234e+00
1.976999999999892e+00	1.075428e+00
1.977999999999892e+00	1.075212e+00
1.978999999999892e+00	1.075678e+00
1.979999999999892e+00	1.075963e+00
1.980999999999892e+00	1.076398e+00
1.981999999999892e+00	1.076293e+00
1.982999999999892e+00	1.076718e+00
1.983999999999892e+00	1.076610e+00
1.984999999999892e+00	1.077045e+00
1.985999999999891e+00	1.076979e+00
1.986999999999891e+00	1.077564e+00
1.987999999999891e+00	1.078025e+00
1.988999999999891e+00	1.078171e+00
1.989999999999891e+00	1.078050e+00
1.990999999999891e+00	1.078240e+00
1.991999999999891e+00	1.078722e+00
1.992999999999891e+00	1.078994e+00
1.993999999999891e+00	1.079344e+00
1.994999999999890e+00	1.079672e+00
1.995999999999890e+00	1.079755e+00
1.996999999999890e+00	1.079650e+00
1.997999999999890e+00	1.080033e+00
1.998999999999890e+00	1.080501e+00
2.000000000000000e+00	1.080326e+00
